timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error,vel_est_x,vel_est_y,vel_est_z
1777990150844.000000,-0.252258,-0.187079,1.526220,0.020686,0.055950,2.735110,-0.769871,-1.015334,-2.219100,0.080145,-0.200000,-0.200000,1.000000,-3.100000,0.528966,0.448075,0.055646,0.183991,-0.210759
1777990150949.000000,-0.256576,-0.202456,1.507639,-0.007870,0.061988,2.736935,-0.356168,-0.783468,-2.219100,0.108731,-0.200000,-0.200000,1.000000,-3.100000,0.510788,0.446250,-0.019851,0.150808,-0.176959
1777990151058.000000,-0.253522,-0.215760,1.490271,-0.017451,0.067833,2.734231,-0.133447,-0.686514,-2.219100,0.156096,-0.200000,-0.200000,1.000000,-3.100000,0.493436,0.448954,-0.074091,0.100966,-0.159341
1777990151151.000000,-0.242484,-0.226723,1.472687,-0.028684,0.073389,2.736804,2.219100,2.219100,0.000000,-0.032216,-1.200000,-1.500000,2.000000,3.100000,1.678133,0.363196,-0.155512,0.061614,-0.189082
1777990151252.000000,-0.226666,-0.232920,1.457522,-0.039005,0.056888,2.739362,2.219100,2.219100,-1.156546,0.135097,-1.200000,-1.500000,2.000000,3.100000,1.687351,0.360638,-0.168141,-0.004846,-0.150149
1777990151366.000000,-0.204399,-0.236585,1.443888,-0.021019,-0.000650,2.735369,2.219100,2.219100,-1.136212,0.180489,-1.200000,-1.500000,2.000000,3.100000,1.701968,0.364631,-0.192128,-0.047646,-0.119590
1777990151459.000000,-0.186694,-0.238454,1.434980,0.015355,-0.065880,2.736151,2.219100,2.219100,-1.123586,0.199805,-1.200000,-1.500000,2.000000,3.100000,1.713924,0.363849,-0.182876,-0.056627,-0.095794
1777990151557.000000,-0.172410,-0.240604,1.422592,0.032361,-0.093425,2.740437,2.219100,2.219100,-0.973651,0.218776,-1.200000,-1.500000,2.000000,3.100000,1.724941,0.359563,-0.142749,-0.036722,-0.126402
1777990151674.000000,-0.166415,-0.245117,1.407921,0.030829,-0.090208,2.743701,2.219100,2.219100,-0.084042,0.251650,-1.200000,-1.500000,2.000000,3.100000,1.730199,0.356299,-0.062181,0.015705,-0.125392
1777990151733.000000,-0.169287,-0.251329,1.395283,0.027993,-0.093860,2.750778,2.219100,2.219100,0.508247,0.248004,-1.200000,-1.500000,2.000000,3.100000,1.728361,0.349222,0.004899,0.115896,-0.214202
1777990151831.000000,-0.180072,-0.260178,1.381627,0.026763,-0.090972,2.761197,2.219100,2.219100,1.216681,0.268273,-1.200000,-1.500000,2.000000,3.100000,1.720406,0.338803,0.068662,0.124704,-0.139352
1777990151937.000000,-0.199508,-0.271654,1.371895,0.025949,-0.082717,2.773710,2.219100,2.219100,1.999843,0.284038,-1.200000,-1.500000,2.000000,3.100000,1.704210,0.326290,0.132156,0.166964,-0.091807
1777990152036.000000,-0.225503,-0.285071,1.369646,0.030268,-0.081117,2.785538,2.219100,2.219100,2.219100,0.299219,-1.200000,-1.500000,2.000000,3.100000,1.680191,0.314462,0.198860,0.218552,-0.022719
1777990152134.000000,-0.257177,-0.300497,1.373151,0.032026,-0.076796,2.796342,2.219100,2.219100,2.219100,0.315778,-1.200000,-1.500000,2.000000,3.100000,1.649443,0.303658,0.250864,0.257507,0.035766
1777990152235.000000,-0.293525,-0.318275,1.381259,0.030358,-0.071316,2.809602,2.219100,2.219100,2.219100,0.325350,-1.200000,-1.500000,2.000000,3.100000,1.612766,0.290398,0.282855,0.283695,0.080272
1777990152336.000000,-0.333972,-0.338624,1.392463,0.033041,-0.071119,2.827301,2.219100,2.219100,2.219100,0.326473,-1.200000,-1.500000,2.000000,3.100000,1.570955,0.272699,0.318566,0.315409,0.110928
1777990152434.000000,-0.377903,-0.361286,1.406052,0.025472,-0.074790,2.844831,2.219100,2.219100,2.219100,0.332039,-1.200000,-1.500000,2.000000,3.100000,1.524889,0.255169,0.361061,0.352223,0.138671
1777990152535.000000,-0.424936,-0.385967,1.421094,0.019805,-0.063633,2.856269,2.219100,2.219100,2.219100,0.352886,-1.200000,-1.500000,2.000000,3.100000,1.475441,0.243731,0.378062,0.365562,0.148929
1777990152636.000000,-0.472999,-0.411650,1.436973,0.025276,-0.063549,2.873430,2.219100,2.219100,2.219100,0.348753,-1.200000,-1.500000,2.000000,3.100000,1.424794,0.226570,0.391485,0.371283,0.157216
1777990152734.000000,-0.525496,-0.439892,1.454908,0.027905,-0.057622,2.886784,2.219100,2.219100,2.219100,0.360157,-1.200000,-1.500000,2.000000,3.100000,1.369638,0.213216,0.445753,0.413908,0.183010
1777990152835.000000,-0.581761,-0.470835,1.474818,0.020159,-0.056725,2.899939,2.219100,2.219100,2.219100,0.366844,-1.200000,-1.500000,2.000000,3.100000,1.310426,0.200061,0.467579,0.430776,0.197132
1777990152940.000000,-0.637445,-0.502021,1.495152,0.027777,-0.055555,2.913484,2.219100,2.219100,2.219100,0.371988,-1.200000,-1.500000,2.000000,3.100000,1.251919,0.186516,0.449414,0.409242,0.193653
1777990153035.000000,-0.690163,-0.531857,1.514038,0.028226,-0.056220,2.925064,2.219100,2.219100,2.219100,0.377234,-1.200000,-1.500000,2.000000,3.100000,1.197244,0.174936,0.474494,0.425954,0.198807
1777990153134.000000,-0.753417,-0.568422,1.535596,0.029010,-0.054052,2.938368,2.157178,2.219100,2.219100,0.377584,-1.200000,-1.500000,2.000000,3.100000,1.132672,0.161632,0.551244,0.490692,0.217755
1777990153234.000000,-0.813293,-0.603507,1.555796,0.025746,-0.056140,2.957301,2.219100,2.219100,2.219100,0.365540,-1.200000,-1.500000,2.000000,3.100000,1.072642,0.142699,0.524322,0.454631,0.201996
1777990153338.000000,-0.876835,-0.641286,1.576740,0.032499,-0.056385,2.978339,1.700239,2.219100,2.219100,0.357166,-1.200000,-1.500000,2.000000,3.100000,1.010433,0.121661,0.543816,0.457729,0.201388
1777990153438.000000,-0.938653,-0.678813,1.596796,0.038647,-0.052088,2.996448,1.266407,2.219100,2.219100,0.354599,-1.200000,-1.500000,2.000000,3.100000,0.951433,0.103552,0.557408,0.460736,0.200562
1777990153538.000000,-1.000839,-0.717370,1.616553,0.037269,-0.053269,3.016946,0.826549,2.219100,2.219100,0.341496,-1.200000,-1.500000,2.000000,3.100000,0.893984,0.083054,0.569098,0.459890,0.197567
1777990153639.000000,-1.063263,-0.756991,1.636103,0.031778,-0.050644,3.035533,0.371124,2.219100,2.219100,0.335486,-1.200000,-1.500000,2.000000,3.100000,0.838559,0.064467,0.573055,0.455511,0.193560
1777990153741.000000,-1.125579,-0.797514,1.655319,0.040608,-0.052334,3.056676,-0.095924,2.219100,2.219100,0.318912,-1.200000,-1.500000,2.000000,3.100000,0.786022,0.043324,0.575047,0.447668,0.188394
1777990153838.000000,-1.187833,-0.839444,1.674321,0.045161,-0.056257,3.073048,-0.854454,2.219100,2.219100,0.314293,-1.200000,-1.500000,2.000000,3.100000,0.736580,0.026952,0.610681,0.475213,0.195897
1777990153939.000000,-1.248011,-0.883023,1.691705,0.038204,-0.011750,3.090775,-1.080770,2.219100,2.219100,0.300205,-1.200000,-1.500000,2.000000,3.100000,0.691384,0.009225,0.573134,0.461181,0.172123
1777990154038.000000,-1.303289,-0.928225,1.708596,0.044781,0.049151,3.107909,-1.511017,2.219100,2.219100,0.286662,-1.200000,-1.500000,2.000000,3.100000,0.650009,0.007909,0.542674,0.475135,0.170615
1777990154138.000000,-1.351106,-0.975201,1.725375,0.049228,0.068773,3.127242,-1.621733,2.219100,2.219100,0.266321,-1.200000,-1.500000,2.000000,3.100000,0.611282,0.027242,0.471381,0.476572,0.167788
1777990154239.000000,-1.389216,-1.023932,1.741720,0.043211,0.067619,-3.132407,-1.594532,2.219100,2.219100,0.237767,-1.200000,-1.500000,2.000000,3.100000,0.573718,0.050778,0.381735,0.478998,0.161829
1777990154337.000000,-1.417212,-1.074224,1.758162,0.037067,0.076159,-3.114038,-1.604846,2.219100,2.219100,0.225292,-1.200000,-1.500000,2.000000,3.100000,0.535679,0.069147,0.299705,0.505118,0.167773
1777990154438.000000,-1.434671,-1.125703,1.774624,0.033899,0.087011,-3.099258,-1.391562,2.219100,2.219100,0.213556,-1.200000,-1.500000,2.000000,3.100000,0.495947,0.083927,0.194276,0.501924,0.162989
1777990154538.000000,-1.442641,-1.177462,1.791310,0.031545,0.066128,-3.088182,-2.219100,-2.219100,2.219100,0.203025,-0.500000,-0.500000,2.000000,3.100000,1.179440,0.095003,0.107217,0.512601,0.166865
1777990154638.000000,-1.441475,-1.229233,1.808686,0.026457,0.065378,-3.078497,-2.219100,-2.219100,2.219100,0.189413,-0.500000,-0.500000,2.000000,3.100000,1.206133,0.104688,0.021012,0.517416,0.173758
1777990154738.000000,-1.432721,-1.278680,1.825600,-0.005239,0.067429,-3.071672,-2.219100,-2.219100,2.219100,0.179783,-0.500000,-0.500000,2.000000,3.100000,1.227488,0.111514,-0.052784,0.499377,0.169137
1777990154841.000000,-1.417209,-1.323259,1.843350,-0.055195,0.053137,-3.066933,-2.219100,-2.219100,2.219100,0.170132,-0.500000,-0.500000,2.000000,3.100000,1.242404,0.116252,-0.117896,0.442827,0.172337
1777990154939.000000,-1.403913,-1.351691,1.857078,-0.085358,0.036864,-3.062946,-2.219100,-2.219100,2.219100,0.158561,-0.500000,-0.500000,2.000000,3.100000,1.250145,0.120239,-0.112457,0.299888,0.140077
1777990155048.000000,-1.379513,-1.382667,1.875742,-0.102929,0.031244,-3.051408,-2.219100,-2.219100,2.219100,0.128041,-0.500000,-0.500000,2.000000,3.100000,1.252232,0.131777,-0.197353,0.303189,0.171234
1777990155143.000000,-1.353651,-1.401314,1.894416,-0.105447,0.029951,-3.046837,-2.219100,-2.219100,2.219100,0.123306,-0.500000,-0.500000,2.000000,3.100000,1.245888,0.136349,-0.252434,0.221162,0.196563
1777990155246.000000,-1.324428,-1.409528,1.914695,-0.098615,0.023794,-3.045188,-2.219100,-2.219100,2.219100,0.115831,-0.500000,-0.500000,2.000000,3.100000,1.230528,0.137997,-0.274733,0.106683,0.196884
1777990155344.000000,-1.294522,-1.407314,1.934786,-0.085778,0.027310,-3.041618,-2.219100,-2.219100,2.219100,0.098897,-0.500000,-0.500000,2.000000,3.100000,1.207782,0.141568,-0.305893,0.007984,0.205013
1777990155449.000000,-1.262352,-1.396327,1.955768,-0.079370,0.033062,-3.050231,-2.219100,-2.219100,2.219100,0.113125,-0.500000,-0.500000,2.000000,3.100000,1.177514,0.132954,-0.314650,-0.076255,0.199828
1777990155551.000000,-1.229067,-1.377853,1.976045,-0.082782,0.034867,-3.048976,-2.219100,-2.219100,2.219100,0.086552,-0.500000,-0.500000,2.000000,3.100000,1.141376,0.134210,-0.341670,-0.150157,0.198788
1777990155663.000000,-1.193005,-1.351490,1.997488,-0.081593,0.033269,-3.048182,-2.219100,-2.219100,2.208279,0.074811,-0.500000,-0.500000,2.000000,3.100000,1.097861,0.135003,-0.342540,-0.204321,0.191455
1777990155757.000000,-1.155874,-1.318868,2.019400,-0.070999,0.031098,-3.049067,-2.219100,-2.219100,2.158006,0.068126,-0.500000,-0.500000,2.000000,3.100000,1.049329,0.134118,-0.425378,-0.309069,0.233112
1777990155856.000000,-1.119126,-1.282167,2.040081,-0.057575,0.026103,-3.049887,-2.219100,-2.219100,2.119173,0.058160,-0.500000,-0.500000,2.000000,3.100000,0.998353,0.133298,-0.403588,-0.335166,0.208899
1777990155962.000000,-1.079531,-1.239186,2.062030,-0.056165,0.021232,-3.054402,-2.219100,-2.219100,2.071357,0.056262,-0.500000,-0.500000,2.000000,3.100000,0.941329,0.128783,-0.407427,-0.371409,0.207063
1777990156063.000000,-1.040671,-1.193725,2.082988,-0.053063,0.015042,-3.062940,-2.219100,-2.219100,2.023114,0.059871,-0.500000,-0.500000,2.000000,3.100000,0.883440,0.120245,-0.418926,-0.418494,0.207506
1777990156166.000000,-0.999569,-1.143553,2.105978,-0.036570,0.017527,-3.074208,-2.219100,-2.219100,1.965761,0.063655,-0.500000,-0.500000,2.000000,3.100000,0.821560,0.108977,-0.430946,-0.459126,0.223201
1777990156268.000000,-0.955236,-1.087865,2.129698,-0.028968,0.017942,-3.082884,-2.219100,-2.219100,1.917763,0.058496,-0.500000,-0.500000,2.000000,3.100000,0.754749,0.100301,-0.465922,-0.519519,0.232554
1777990156369.000000,-0.919269,-1.041416,2.148584,-0.046959,0.015686,-3.083171,-2.219100,-2.219100,1.890155,0.037857,-0.500000,-0.500000,2.000000,3.100000,0.700710,0.100014,-0.382348,-0.438319,0.186985
1777990156476.000000,-0.879971,-0.989860,2.168554,-0.056062,0.034390,-3.082083,-2.219100,-2.219100,1.852698,0.026428,-0.500000,-0.500000,2.000000,3.100000,0.642457,0.101103,-0.395283,-0.459131,0.186640
1777990156579.000000,-0.838675,-0.934717,2.188994,-0.053171,0.033241,-3.081950,-2.219100,-2.219100,1.812262,0.019481,-0.500000,-0.500000,2.000000,3.100000,0.582579,0.101235,-0.432124,-0.510525,0.198442
1777990156648.000000,-0.797294,-0.879763,2.207626,-0.045865,0.034073,-3.082702,-1.853329,-1.576661,1.764894,0.016496,-0.500000,-0.500000,2.000000,3.100000,0.525083,0.100484,-0.645563,-0.759751,0.270040
1777990156746.000000,-0.754234,-0.823496,2.225637,-0.046417,0.024513,-3.082637,-2.219100,-2.219100,1.745958,0.006853,-0.500000,-0.500000,2.000000,3.100000,0.469251,0.100548,-0.472460,-0.547268,0.183776
