timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error
0.020000,1.127938,1.329337,1.941652,0.028704,0.005415,0.001201,-0.538778,-0.302243,0.062465,0.000413,2.000000,2.000000,2.000000,0.000000,1.101674,0.001201
0.020000,1.156589,1.349742,1.945001,0.037477,-0.001488,0.001003,-0.598996,-0.364654,0.050131,0.000250,2.000000,2.000000,2.000000,0.000000,1.066397,0.001003
0.020000,1.185298,1.370404,1.948513,0.041909,-0.008146,0.000751,-0.633108,-0.400942,0.038912,0.000677,2.000000,2.000000,2.000000,0.000000,1.030913,0.000751
0.020000,1.213581,1.390916,1.951807,0.047086,-0.014623,0.000506,-0.640848,-0.415255,0.037276,0.000806,2.000000,2.000000,2.000000,0.000000,0.995872,0.000506
0.020000,1.240957,1.410836,1.954973,0.053329,-0.020924,0.000241,-0.621710,-0.405291,0.033715,0.001089,2.000000,2.000000,2.000000,0.000000,0.961919,0.000241
0.020000,1.266969,1.429746,1.957793,0.059376,-0.027328,-0.000364,-0.576469,-0.371879,0.036105,0.003144,2.000000,2.000000,2.000000,0.000000,0.929680,0.000364
0.020000,1.291165,1.447204,1.960126,0.064041,-0.033397,-0.000258,-0.505185,-0.312735,0.042850,-0.000340,2.000000,2.000000,2.000000,0.000000,0.899789,0.000258
0.020000,1.313066,1.462752,1.962421,0.068058,-0.038825,-0.001037,-0.405582,-0.227357,0.038979,0.004462,2.000000,2.000000,2.000000,0.000000,0.872884,0.001037
0.020000,1.332192,1.476092,1.964449,0.068051,-0.046984,-0.000714,-0.277422,-0.123027,0.041140,-0.001048,2.000000,2.000000,2.000000,0.000000,0.849536,0.000714
0.020000,1.348091,1.487103,1.965892,0.068541,-0.049730,-0.000712,-0.121463,-0.009824,0.052079,0.000498,2.000000,2.000000,2.000000,0.000000,0.830188,0.000712
0.020000,1.360606,1.495834,1.966924,0.069011,-0.048407,-0.000376,0.046620,0.103258,0.059737,-0.001336,2.000000,2.000000,2.000000,0.000000,0.814925,0.000376
0.020000,1.369782,1.502493,1.968231,0.068048,-0.044079,-0.000355,0.215933,0.207357,0.050476,0.000167,2.000000,2.000000,2.000000,0.000000,0.803553,0.000355
0.020000,1.375904,1.507223,1.969986,0.065032,-0.037542,0.000142,0.373340,0.305674,0.036101,-0.002467,2.000000,2.000000,2.000000,0.000000,0.795754,0.000142
0.020000,1.379446,1.510065,1.971577,0.060763,-0.029050,0.000927,0.508437,0.403574,0.036707,-0.004407,2.000000,2.000000,2.000000,0.000000,0.791158,0.000927
0.020000,1.380984,1.511132,1.972637,0.053828,-0.019885,0.000838,0.614381,0.497673,0.047171,-0.000152,2.000000,2.000000,2.000000,0.000000,0.789254,0.000838
