timestamp_ms,dt_s,x,y,z,roll,pitch,yaw,x_d,y_d,z_d,yaw_d,err_x_w,err_y_w,err_z_w,err_yaw,vel_est_x_w,vel_est_y_w,vel_est_z_w,vel_est_x_b,vel_est_y_b,vel_est_z_b,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,p_x_b,p_y_b,p_z_b,i_x_b,i_y_b,i_z_b,d_x_b,d_y_b,d_z_b,dob_x_b,dob_y_b,dob_z_b,yaw_aligned,wp_index
1776700115566.000,0.099000,0.183096,0.063949,1.474550,-0.054954,0.097958,-3.124445,1.000000,1.000000,2.000000,3.100000,0.816904,0.936051,0.525450,-0.058741,0.363791,0.304229,0.155271,-0.368954,-0.297946,0.155271,-0.403425,-0.500965,0.607836,-0.132619,-0.559665,-0.619520,0.620031,-0.029713,-0.031609,0.136865,0.185953,0.150165,-0.149060,0.000000,0.000000,0.000000,1,0
1776700115665.000,0.099000,0.223852,0.098798,1.491118,-0.053824,0.093588,-3.120502,1.000000,1.000000,2.000000,3.100000,0.776148,0.901202,0.508882,-0.062683,0.390608,0.330983,0.162038,-0.397501,-0.322672,0.162038,-0.362923,-0.463022,0.588957,-0.146578,-0.534227,-0.594474,0.600480,-0.029036,-0.031174,0.144034,0.200340,0.162627,-0.155556,0.000000,0.000000,0.000000,1,0
1776700115766.000,0.101000,0.266402,0.135698,1.507172,-0.056826,0.097810,-3.119937,1.000000,1.000000,2.000000,3.100000,0.733598,0.864302,0.492828,-0.063248,0.407787,0.350228,0.160308,-0.415275,-0.341316,0.160308,-0.324304,-0.428517,0.577093,-0.142311,-0.505439,-0.570000,0.581537,-0.028163,-0.030541,0.149452,0.209299,0.172023,-0.153896,0.000000,0.000000,0.000000,1,0
1776700115865.000,0.099000,0.310726,0.174526,1.522750,-0.049626,0.094590,-3.119695,1.000000,1.000000,2.000000,3.100000,0.689274,0.825474,0.477250,-0.063490,0.430149,0.373735,0.158652,-0.438229,-0.364227,0.158652,-0.281541,-0.390667,0.564113,-0.142356,-0.475227,-0.544443,0.563155,-0.027181,-0.029794,0.153264,0.220867,0.183571,-0.152306,0.000000,0.000000,0.000000,1,0
1776700115965.000,0.100000,0.356190,0.215130,1.538196,-0.052697,0.094142,-3.118652,1.000000,1.000000,2.000000,3.100000,0.643810,0.784870,0.461804,-0.064533,0.443867,0.391824,0.156304,-0.452738,-0.381539,0.156304,-0.242509,-0.353973,0.550641,-0.145853,-0.444625,-0.517370,0.544929,-0.026064,-0.028900,0.155764,0.228180,0.192296,-0.150052,0.000000,0.000000,0.000000,1,0
1776700116065.000,0.100000,0.402865,0.257229,1.552902,-0.046018,0.092715,-3.120387,1.000000,1.000000,2.000000,3.100000,0.597135,0.742771,0.447098,-0.062798,0.456680,0.408158,0.151129,-0.465232,-0.398382,0.151129,-0.202124,-0.317644,0.539649,-0.137854,-0.411768,-0.490521,0.527575,-0.024832,-0.027908,0.157157,0.234477,0.200785,-0.145084,0.000000,0.000000,0.000000,1,0
1776700116165.000,0.100000,0.450080,0.300571,1.566702,-0.045880,0.090990,-3.121141,1.000000,1.000000,2.000000,3.100000,0.549920,0.699429,0.433298,-0.062044,0.465345,0.422306,0.143776,-0.473884,-0.412701,0.143776,-0.163756,-0.281184,0.530910,-0.137855,-0.379081,-0.462360,0.511292,-0.023513,-0.026825,0.157643,0.238838,0.208001,-0.138025,0.000000,0.000000,0.000000,1,0
1776700116269.000,0.104000,0.499679,0.347057,1.580805,-0.039825,0.078734,-3.123130,1.000000,1.000000,2.000000,3.100000,0.500321,0.652943,0.419195,-0.060055,0.471819,0.436123,0.139201,-0.479790,-0.427339,0.139201,-0.124477,-0.242703,0.518269,-0.131825,-0.344259,-0.432496,0.494650,-0.022032,-0.025586,0.157252,0.241814,0.215379,-0.133633,0.000000,0.000000,0.000000,1,0
1776700116366.000,0.097000,0.545369,0.390532,1.593990,-0.039494,0.072741,-3.123274,1.000000,1.000000,2.000000,3.100000,0.454631,0.609468,0.406010,-0.059912,0.471383,0.442879,0.137365,-0.479416,-0.434170,0.137365,-0.091993,-0.209498,0.503611,-0.134289,-0.312963,-0.403898,0.479092,-0.020655,-0.024423,0.156389,0.241626,0.218822,-0.131870,0.000000,0.000000,0.000000,1,0
1776700116468.000,0.102000,0.591514,0.436122,1.608623,-0.025488,0.057059,-3.124159,1.000000,1.000000,2.000000,3.100000,0.408486,0.563878,0.391377,-0.059027,0.460751,0.445165,0.140780,-0.468441,-0.437065,0.140780,-0.064119,-0.176908,0.481432,-0.131225,-0.281067,-0.374083,0.461825,-0.019147,-0.023105,0.154756,0.236094,0.220281,-0.135149,0.000000,0.000000,0.000000,1,0
1776700116570.000,0.102000,0.637264,0.482444,1.624530,-0.011949,0.046291,-3.127864,1.000000,1.000000,2.000000,3.100000,0.362736,0.517556,0.375470,-0.055321,0.453905,0.450195,0.149278,-0.460043,-0.443921,0.149278,-0.034263,-0.142435,0.452267,-0.118994,-0.248510,-0.344418,0.443054,-0.017614,-0.021753,0.152519,0.231862,0.223736,-0.143307,0.000000,0.000000,0.000000,1,0
1776700116669.000,0.099000,0.678210,0.525718,1.639797,-0.004206,0.037029,-3.127101,1.000000,1.000000,2.000000,3.100000,0.321790,0.474282,0.360203,-0.056085,0.431336,0.442867,0.152040,-0.437709,-0.436570,0.152040,-0.016399,-0.115951,0.428996,-0.127472,-0.220839,-0.315550,0.425039,-0.016165,-0.020432,0.149915,0.220605,0.220031,-0.145959,0.000000,0.000000,0.000000,1,0
1776700116769.000,0.100000,0.715122,0.566244,1.655222,0.004563,0.030441,-3.128866,1.000000,1.000000,2.000000,3.100000,0.284878,0.433756,0.344778,-0.054320,0.396495,0.421802,0.153276,-0.401831,-0.416722,0.153276,-0.007347,-0.098091,0.406532,-0.119622,-0.195132,-0.289024,0.406838,-0.014738,-0.019095,0.146838,0.202523,0.210028,-0.147145,0.000000,0.000000,0.000000,1,0
1776700116870.000,0.101000,0.747591,0.603795,1.671086,0.007751,0.027785,-3.129358,1.000000,1.000000,2.000000,3.100000,0.252409,0.396205,0.328914,-0.053827,0.354480,0.393799,0.155403,-0.359271,-0.389432,0.155403,-0.005158,-0.085645,0.382257,-0.120492,-0.172864,-0.264155,0.388118,-0.013367,-0.017764,0.143326,0.181073,0.196274,-0.149186,0.000000,0.000000,0.000000,1,0
1776700116969.000,0.099000,0.775688,0.638091,1.686803,0.013260,0.026769,-3.130312,1.000000,1.000000,2.000000,3.100000,0.224312,0.361909,0.313197,-0.052873,0.314906,0.367269,0.157278,-0.319028,-0.363694,0.157278,-0.004794,-0.074693,0.358170,-0.117615,-0.153471,-0.241487,0.369573,-0.012113,-0.016508,0.139583,0.160790,0.183302,-0.150987,0.000000,0.000000,0.000000,1,0
1776700117069.000,0.100000,0.799563,0.668677,1.702141,0.012606,0.032782,-3.131683,1.000000,1.000000,2.000000,3.100000,0.200437,0.331323,0.297859,-0.051502,0.272261,0.332878,0.155095,-0.275546,-0.330164,0.155095,-0.008959,-0.070194,0.338105,-0.113974,-0.136893,-0.221304,0.351474,-0.010941,-0.015293,0.135523,0.138875,0.166403,-0.148891,0.000000,0.000000,0.000000,1,0
1776700117170.000,0.101000,0.820095,0.695807,1.717353,0.011116,0.038294,-3.133541,-1.000000,-1.000000,3.000000,1.500000,-1.820095,-1.695807,1.282647,-1.649645,1.799795,1.826466,-1.611758,-1.814443,-1.811915,-1.611758,0.000000,0.000000,0.680000,-1.745330,1.232240,1.129697,1.513524,-0.008499,-0.011880,0.183272,0.914479,0.913205,1.547288,0.000000,0.000000,0.000000,0,0
1776700117269.000,0.099000,0.837760,0.719125,1.732644,0.014510,0.035529,3.135995,-1.000000,-1.000000,3.000000,1.500000,-1.837760,-1.719125,1.267356,-1.635995,0.891833,0.935544,-0.622680,-0.886583,-0.940521,-0.622680,0.000000,0.000000,0.680000,-1.745330,1.228489,1.162146,1.495481,-0.006636,-0.009276,0.222872,0.446838,0.474023,0.597773,0.000000,0.000000,0.000000,0,0
1776700117370.000,0.101000,0.853260,0.738830,1.747691,0.015054,0.041328,3.106140,-1.000000,-1.000000,3.000000,1.500000,-1.853260,-1.738830,1.252309,-1.606140,0.478350,0.520897,-0.190550,-0.459586,-0.537525,-0.190550,0.000000,0.000000,0.680000,-1.745330,1.203190,1.211903,1.477725,-0.005155,-0.007206,0.256762,0.231631,0.270912,0.182928,0.000000,0.000000,0.000000,0,0
1776700117469.000,0.099000,0.867075,0.755392,1.762891,0.009361,0.046904,3.078936,-1.000000,-1.000000,3.000000,1.500000,-1.867075,-1.755392,1.237109,-1.578936,0.288618,0.322877,0.002139,-0.267834,-0.340316,0.002139,0.000000,0.000000,0.680000,-1.745330,1.178349,1.255871,1.459789,-0.004025,-0.005626,0.284672,0.134988,0.171519,-0.002054,0.000000,0.000000,0.000000,0,0
1776700117569.000,0.100000,0.879501,0.769150,1.778312,0.004803,0.050383,3.051337,-1.000000,-1.000000,3.000000,1.500000,-1.879501,-1.769150,1.221688,-1.551337,0.196576,0.219110,0.087298,-0.176026,-0.235937,0.087298,0.000000,0.000000,0.680000,-1.745330,1.150727,1.297870,1.441592,-0.003135,-0.004381,0.308111,0.088717,0.118912,-0.083806,0.000000,0.000000,0.000000,0,0
1776700117669.000,0.100000,0.890848,0.780461,1.794235,0.005360,0.046696,3.023943,-1.000000,-1.000000,3.000000,1.500000,-1.890848,-1.780461,1.205765,-1.523943,0.150040,0.159754,0.127581,-0.130251,-0.176261,0.127581,0.000000,0.000000,0.680000,-1.745330,1.121427,1.337346,1.422803,-0.002441,-0.003412,0.327462,0.065647,0.088836,-0.122478,0.000000,0.000000,0.000000,0,0
1776700117769.000,0.100000,0.901295,0.789749,1.810254,0.014362,0.040992,2.991710,-1.000000,-1.000000,3.000000,1.500000,-1.901295,-1.789749,1.189746,-1.491710,0.124520,0.122305,0.145844,-0.104861,-0.139528,0.145844,0.000000,0.000000,0.680000,-1.745330,1.083754,1.380012,1.403900,-0.001901,-0.002657,0.343290,0.052850,0.070322,-0.140010,0.000000,0.000000,0.000000,0,0
1776700117870.000,0.101000,0.907049,0.793200,1.821627,0.044888,0.020784,2.971243,-1.000000,-1.000000,3.000000,1.500000,-1.907049,-1.793200,1.178373,-1.471243,0.086690,0.072947,0.127228,-0.073068,-0.086587,0.127228,0.000000,0.000000,0.680000,-1.745330,1.058702,1.404843,1.390480,-0.001477,-0.002064,0.348000,0.036826,0.043640,-0.122139,0.000000,0.000000,0.000000,0,0
1776700117971.000,0.101000,0.914068,0.796293,1.838601,0.037235,0.022143,2.939304,-1.000000,-1.000000,3.000000,1.500000,-1.914068,-1.796293,1.161399,-1.439304,0.077061,0.049244,0.150095,-0.065596,-0.063722,0.150095,0.000000,0.000000,0.680000,-1.745330,1.017504,1.440918,1.370450,-0.001147,-0.001604,0.348000,0.033061,0.032116,-0.144092,0.000000,0.000000,0.000000,0,0
1776700118073.000,0.102000,0.918427,0.795596,1.854850,0.016002,0.031066,2.909467,-1.000000,-1.000000,3.000000,1.500000,-1.918427,-1.795596,1.145150,-1.409467,0.057839,0.017842,0.155252,-0.052183,-0.030669,0.155252,0.000000,0.000000,0.680000,-1.745330,0.977023,1.470850,1.351277,-0.000889,-0.001243,0.348000,0.026300,0.015457,-0.149041,0.000000,0.000000,0.000000,0,0
1776700118175.000,0.102000,0.921123,0.792093,1.871562,0.001648,0.045148,2.880643,-1.000000,-1.000000,3.000000,1.500000,-1.921123,-1.792093,1.128438,-1.380643,0.040254,-0.011381,0.160061,-0.041827,0.000611,0.160061,0.000000,0.000000,0.680000,-1.745330,0.936585,1.496590,1.331557,-0.000689,-0.000963,0.348000,0.021081,-0.000308,-0.153658,0.000000,0.000000,0.000000,0,0
1776700118278.000,0.103000,0.922972,0.787812,1.887561,-0.002039,0.049716,2.853393,-1.000000,-1.000000,3.000000,1.500000,-1.922972,-1.787812,1.112439,-1.353393,0.027763,-0.028282,0.157414,-0.034657,0.019225,0.157414,0.000000,0.000000,0.680000,-1.745330,0.897470,1.519148,1.312678,-0.000533,-0.000744,0.348000,0.017467,-0.009689,-0.151117,0.000000,0.000000,0.000000,0,0
1776700118382.000,0.104000,0.924655,0.782910,1.903950,0.005865,0.046465,2.819335,-1.000000,-1.000000,3.000000,1.500000,-1.924655,-1.782910,1.096050,-1.319335,0.021277,-0.038842,0.157510,-0.032483,0.030104,0.157510,0.000000,0.000000,0.680000,-1.745330,0.847335,1.546061,1.293339,-0.000411,-0.000574,0.348000,0.016372,-0.015172,-0.151209,0.000000,0.000000,0.000000,0,0
1776700118483.000,0.101000,0.926156,0.777557,1.920604,0.005091,0.047384,2.788716,-1.000000,-1.000000,3.000000,1.500000,-1.926156,-1.777557,1.079396,-1.288716,0.017684,-0.046770,0.161644,-0.032758,0.037777,0.161644,0.000000,0.000000,0.680000,-1.745330,0.801796,1.568250,1.273687,-0.000319,-0.000446,0.348000,0.016510,-0.019040,-0.155179,0.000000,0.000000,0.000000,0,0
1776700118583.000,0.100000,0.927286,0.772899,1.933917,0.007581,0.047965,2.758758,-1.000000,-1.000000,3.000000,1.500000,-1.927286,-1.772899,1.066083,-1.258758,0.014110,-0.046664,0.145677,-0.030520,0.038015,0.145677,0.000000,0.000000,0.680000,-1.745330,0.756337,1.588943,1.257977,-0.000248,-0.000347,0.348000,0.015382,-0.019159,-0.139850,0.000000,0.000000,0.000000,0,0
1776700118688.000,0.105000,0.928159,0.767559,1.948424,0.006764,0.044257,2.726199,-1.000000,-1.000000,3.000000,1.500000,-1.928159,-1.767559,1.051576,-1.226199,0.010866,-0.049011,0.141464,-0.029721,0.040458,0.141464,0.000000,0.000000,0.680000,-1.745330,0.706194,1.609676,1.240860,-0.000191,-0.000267,0.348000,0.014979,-0.020391,-0.135805,0.000000,0.000000,0.000000,0,0
1776700118791.000,0.103000,0.928699,0.762625,1.961929,0.007314,0.040669,2.696671,-1.000000,-1.000000,3.000000,1.500000,-1.928699,-1.762625,1.038071,-1.196671,0.007712,-0.048388,0.135674,-0.027787,0.040358,0.135674,0.000000,0.000000,0.680000,-1.745330,0.660117,1.626987,1.224923,-0.000148,-0.000206,0.348000,0.014005,-0.020341,-0.130247,0.000000,0.000000,0.000000,0,0
1776700118894.000,0.103000,0.928689,0.757780,1.975710,0.004320,0.038945,2.663894,-1.000000,-1.000000,3.000000,1.500000,-1.928689,-1.757780,1.024290,-1.163894,0.003343,-0.047637,0.134618,-0.024869,0.040767,0.134618,0.000000,0.000000,0.680000,-1.745330,0.607936,1.644851,1.208663,-0.000114,-0.000160,0.348000,0.012534,-0.020547,-0.129234,0.000000,0.000000,0.000000,0,0
1776700118996.000,0.102000,0.927466,0.753941,1.989179,0.001229,0.033333,2.634151,-1.000000,-1.000000,3.000000,1.500000,-1.927466,-1.753941,1.010821,-1.134151,-0.005245,-0.042033,0.133179,-0.015841,0.039285,0.133179,0.000000,0.000000,0.680000,-1.745330,0.559287,1.659549,1.192769,-0.000088,-0.000124,0.348000,0.007984,-0.019800,-0.127852,0.000000,0.000000,0.000000,0,0
1776700119095.000,0.099000,0.924999,0.750658,2.003371,-0.002609,0.027017,2.601545,-1.000000,-1.000000,3.000000,1.500000,-1.924999,-1.750658,0.996629,-1.101545,-0.016263,-0.037065,0.138879,-0.005109,0.040152,0.138879,0.000000,0.000000,0.680000,-1.745330,0.504601,1.674155,1.176022,-0.000069,-0.000097,0.348000,0.002575,-0.020237,-0.133323,0.000000,0.000000,0.000000,0,0
1776700119200.000,0.105000,0.921228,0.748511,2.017683,0.002053,0.034719,2.569480,-1.000000,-1.000000,3.000000,1.500000,-1.921228,-1.748511,0.982317,-1.069480,-0.027269,-0.027762,0.137440,0.007896,0.038105,0.137440,0.000000,0.000000,0.680000,-1.745330,0.449319,1.686886,1.159134,-0.000053,-0.000074,0.348000,-0.003980,-0.019205,-0.131942,0.000000,0.000000,0.000000,0,0
1776700119305.000,0.105000,0.917221,0.747411,2.029488,0.001846,0.035001,2.543384,-1.000000,-1.000000,3.000000,1.500000,-1.917221,-1.747411,0.970512,-1.043384,-0.033368,-0.018082,0.123430,0.017390,0.033734,0.123430,0.000000,0.000000,0.680000,-1.745330,0.403341,1.695909,1.145205,-0.000041,-0.000057,0.348000,-0.008765,-0.017002,-0.118493,0.000000,0.000000,0.000000,0,0
1776700119373.000,0.068000,0.910502,0.746976,2.045988,0.005728,0.037274,2.507847,-1.000000,-1.000000,3.000000,1.500000,-1.910502,-1.746976,0.954012,-1.007847,-0.070017,-0.011541,0.190195,0.049586,0.050762,0.190195,0.000000,0.000000,0.680000,-1.745330,0.339366,1.706259,1.125734,-0.000034,-0.000048,0.348000,-0.024992,-0.025584,-0.182587,0.000000,0.000000,0.000000,0,0
1776700119473.000,0.100000,0.904136,0.747005,2.060803,0.006765,0.040475,2.477586,-1.000000,-1.000000,3.000000,1.500000,-1.904136,-1.747005,0.939197,-0.977586,-0.066452,-0.004914,0.166647,0.049305,0.044823,0.166647,0.000000,0.000000,0.680000,-1.745330,0.284204,1.713125,1.108253,-0.000027,-0.000038,0.348000,-0.024850,-0.022591,-0.159981,0.000000,0.000000,0.000000,0,0
1776700119574.000,0.101000,0.897539,0.747802,2.075932,0.007290,0.044787,2.446671,-1.000000,-1.000000,3.000000,1.500000,-1.897539,-1.747802,0.924068,-0.946671,-0.065821,0.002256,0.157209,0.052002,0.040414,0.157209,0.000000,0.000000,0.680000,-1.745330,0.227368,1.718664,1.090401,-0.000021,-0.000029,0.347204,-0.026209,-0.020369,-0.150920,0.000000,0.000000,0.000000,0,0
1776700119674.000,0.100000,0.890722,0.748820,2.091658,0.011910,0.044588,2.415775,-1.000000,-1.000000,3.000000,1.500000,-1.890722,-1.748820,0.908342,-0.915775,-0.067135,0.006694,0.157241,0.054657,0.039553,0.157241,0.000000,0.000000,0.680000,-1.745330,0.170288,1.722338,1.071843,-0.000016,-0.000023,0.345750,-0.027547,-0.019935,-0.150952,0.000000,0.000000,0.000000,0,0
1776700119773.000,0.099000,0.883914,0.750113,2.107883,0.013626,0.040000,2.385354,-1.000000,-1.000000,3.000000,1.500000,-1.883914,-1.750113,0.892117,-0.885354,-0.068046,0.010262,0.160962,0.056540,0.039228,0.160962,0.000000,0.000000,0.680000,-1.745330,0.113897,1.724214,1.052698,-0.000013,-0.000018,0.343715,-0.028496,-0.019771,-0.154523,0.000000,0.000000,0.000000,0,0
1776700119873.000,0.100000,0.877410,0.751556,2.124132,0.018358,0.039553,2.354530,-1.000000,-1.000000,3.000000,1.500000,-1.877410,-1.751556,0.875868,-0.854530,-0.066367,0.012594,0.161818,0.055770,0.038116,0.161818,0.000000,0.000000,0.680000,-1.697063,0.056932,1.724494,1.033524,-0.000010,-0.000014,0.341070,-0.028108,-0.019210,-0.155346,0.000000,0.000000,0.000000,0,0
1776700119974.000,0.101000,0.871076,0.753097,2.140247,0.015160,0.050390,2.328116,-1.000000,-1.000000,3.000000,1.500000,-1.871076,-1.753097,0.859753,-0.828116,-0.064320,0.014085,0.160552,0.054422,0.037064,0.160552,0.000000,0.000000,0.680000,-1.680079,0.007690,1.723014,1.014508,-0.000008,-0.000011,0.337899,-0.027429,-0.018680,-0.154130,0.000000,0.000000,0.000000,0,0
1776700120073.000,0.099000,0.865239,0.754603,2.156384,0.020998,0.044923,2.295728,-1.000000,-1.000000,3.000000,1.500000,-1.865239,-1.754603,0.843616,-0.795728,-0.061319,0.014718,0.161920,0.051677,0.036141,0.161920,0.000000,0.000000,0.680000,-1.625968,-0.051467,1.720094,0.995467,-0.000006,-0.000008,0.334464,-0.026045,-0.018215,-0.155443,0.000000,0.000000,0.000000,0,0
1776700120173.000,0.100000,0.860048,0.755703,2.172544,0.019763,0.048176,2.265561,-1.000000,-1.000000,3.000000,1.500000,-1.860048,-1.755703,0.827456,-0.765561,-0.056047,0.012635,0.161740,0.045588,0.034966,0.161740,0.000000,0.000000,0.680000,-1.585994,-0.106127,1.715553,0.976398,-0.000005,-0.000007,0.330608,-0.022976,-0.017623,-0.155271,0.000000,0.000000,0.000000,0,0
1776700120278.000,0.105000,0.855316,0.756717,2.189060,0.024514,0.052054,2.235573,-1.000000,-1.000000,3.000000,1.500000,-1.855316,-1.756717,0.810940,-0.735573,-0.049898,0.010970,0.159250,0.039415,0.032505,0.159250,0.000000,0.000000,0.680000,-1.537828,-0.160016,1.709518,0.956910,-0.000004,-0.000005,0.326075,-0.019865,-0.016383,-0.152880,0.000000,0.000000,0.000000,0,0
1776700120377.000,0.099000,0.851613,0.757262,2.205098,0.020645,0.045950,2.203265,-1.000000,-1.000000,3.000000,1.500000,-1.851613,-1.757262,0.794902,-0.703265,-0.042905,0.007909,0.160795,0.031742,0.029930,0.160795,0.000000,0.000000,0.680000,-1.465079,-0.216920,1.701666,0.937984,-0.000003,-0.000004,0.321778,-0.015998,-0.015085,-0.154363,0.000000,0.000000,0.000000,0,0
1776700120477.000,0.100000,0.848470,0.757632,2.221058,0.021089,0.048061,2.174781,-1.000000,-1.000000,3.000000,1.500000,-1.848470,-1.757632,0.778942,-0.674781,-0.036479,0.005549,0.160125,0.025284,0.026874,0.160125,0.000000,0.000000,0.680000,-1.413327,-0.266700,1.693200,0.919151,-0.000002,-0.000003,0.317183,-0.012743,-0.013545,-0.153720,0.000000,0.000000,0.000000,0,0
1776700120577.000,0.100000,0.845972,0.757724,2.236597,0.022041,0.043490,2.142812,-1.000000,-1.000000,3.000000,1.500000,-1.845972,-1.757724,0.763403,-0.642812,-0.030035,0.002959,0.157470,0.018747,0.023652,0.157470,0.000000,0.000000,0.680000,-1.342213,-0.321645,1.682433,0.900816,-0.000002,-0.000002,0.312426,-0.009449,-0.011921,-0.151171,0.000000,0.000000,0.000000,0,0
1776700120677.000,0.100000,0.843578,0.757558,2.252287,0.025730,0.049082,2.114336,-1.000000,-1.000000,3.000000,1.500000,-1.843578,-1.757558,0.747713,-0.614336,-0.026622,0.000370,0.157153,0.014085,0.022594,0.157153,0.000000,0.000000,0.680000,-1.289426,-0.370154,1.671158,0.882301,-0.000001,-0.000002,0.307521,-0.007099,-0.011387,-0.150867,0.000000,0.000000,0.000000,0,0
1776700120778.000,0.101000,0.841758,0.757084,2.268018,0.023354,0.045650,2.082606,-1.000000,-1.000000,3.000000,1.500000,-1.841758,-1.757084,0.731982,-0.582606,-0.021807,-0.002464,0.156370,0.008532,0.020219,0.156370,0.000000,0.000000,0.680000,-1.219677,-0.423306,1.657351,0.863738,-0.000001,-0.000001,0.302412,-0.004300,-0.010191,-0.150116,0.000000,0.000000,0.000000,0,0
1776700120877.000,0.099000,0.840310,0.756238,2.283476,0.025577,0.046683,2.051957,-1.000000,-1.000000,3.000000,1.500000,-1.840310,-1.756238,0.716524,-0.551957,-0.017788,-0.005867,0.156241,0.003031,0.018483,0.156241,0.000000,0.000000,0.680000,-1.157578,-0.473842,1.642475,0.845498,-0.000001,-0.000001,0.297367,-0.001528,-0.009316,-0.149992,0.000000,0.000000,0.000000,0,0
1776700120978.000,0.101000,0.839184,0.755066,2.299076,0.025692,0.040062,2.021613,-1.000000,-1.000000,3.000000,1.500000,-1.839184,-1.755066,0.700924,-0.521613,-0.014066,-0.009083,0.155241,-0.002047,0.016618,0.155241,0.000000,0.000000,0.680000,-1.096837,-0.523075,1.626319,0.827090,-0.000001,-0.000001,0.292067,0.001032,-0.008376,-0.149032,0.000000,0.000000,0.000000,0,0
1776700121075.000,0.097000,0.838437,0.753794,2.314375,0.025990,0.048733,1.994458,-1.000000,-1.000000,3.000000,1.500000,-1.838437,-1.753794,0.685625,-0.494458,-0.010504,-0.011337,0.156628,-0.006016,0.014236,0.156628,0.000000,0.000000,0.680000,-1.044445,-0.566468,1.610708,0.809038,-0.000000,-0.000001,0.287018,0.003032,-0.007175,-0.150363,0.000000,0.000000,0.000000,0,0
1776700121178.000,0.103000,0.837542,0.752211,2.331336,0.025079,0.039998,1.963726,-1.000000,-1.000000,3.000000,1.500000,-1.837542,-1.752211,0.668664,-0.463726,-0.009485,-0.013600,0.161133,-0.008932,0.013969,0.161133,0.000000,0.000000,0.680000,-0.978501,-0.614939,1.591579,0.789024,-0.000000,-0.000001,0.281337,0.004502,-0.007040,-0.154687,0.000000,0.000000,0.000000,0,0
1776700121279.000,0.101000,0.836587,0.750769,2.347644,0.024240,0.036463,1.933905,-1.000000,-1.000000,3.000000,1.500000,-1.836587,-1.750769,0.652356,-0.433905,-0.009469,-0.013980,0.161322,-0.009705,0.013817,0.161322,0.000000,0.000000,0.680000,-0.917865,-0.661443,1.571592,0.769780,-0.000000,-0.000000,0.275762,0.004891,-0.006964,-0.154869,0.000000,0.000000,0.000000,0,0
1776700121378.000,0.099000,0.835513,0.749522,2.364060,0.023245,0.038986,1.904396,-1.000000,-1.000000,3.000000,1.500000,-1.835513,-1.749522,0.635940,-0.404396,-0.010242,-0.013204,0.163839,-0.009122,0.014001,0.163839,0.000000,0.000000,0.680000,-0.856922,-0.706969,1.550436,0.750409,-0.000000,-0.000000,0.270268,0.004598,-0.007056,-0.157286,0.000000,0.000000,0.000000,0,0
1776700121477.000,0.099000,0.833887,0.748750,2.380678,0.023279,0.035807,1.875865,-1.000000,-1.000000,3.000000,1.500000,-1.833887,-1.748750,0.619322,-0.375865,-0.013705,-0.010174,0.166085,-0.005588,0.016128,0.166085,0.000000,0.000000,0.680000,-0.799254,-0.750744,1.528439,0.730801,-0.000000,-0.000000,0.264682,0.002816,-0.008129,-0.159442,0.000000,0.000000,0.000000,0,0
1776700121578.000,0.101000,0.832119,0.748195,2.397137,0.020779,0.036833,1.844562,-1.000000,-1.000000,3.000000,1.500000,-1.832119,-1.748195,0.602863,-0.344562,-0.015833,-0.007555,0.164337,-0.002993,0.017286,0.164337,0.000000,0.000000,0.680000,-0.729857,-0.798177,1.502948,0.711378,-0.000000,-0.000000,0.258870,0.001508,-0.008712,-0.157764,0.000000,0.000000,0.000000,0,0
1776700121677.000,0.099000,0.830098,0.748261,2.413747,0.019277,0.036137,1.813990,-1.000000,-1.000000,3.000000,1.500000,-1.830098,-1.748261,0.586253,-0.313990,-0.018397,-0.002950,0.166264,0.001567,0.018566,0.166264,0.000000,0.000000,0.680000,-0.664948,-0.844114,1.476541,0.691779,-0.000000,-0.000000,0.253164,-0.000790,-0.009357,-0.159613,0.000000,0.000000,0.000000,0,0
1776700121777.000,0.100000,0.828097,0.748825,2.430214,0.020355,0.033901,1.785980,-1.000000,-1.000000,3.000000,1.500000,-1.828097,-1.748825,0.569786,-0.285980,-0.019302,0.001859,0.165370,0.005938,0.018460,0.165370,0.000000,0.000000,0.680000,-0.609141,-0.885793,1.451088,0.672348,-0.000000,-0.000000,0.247325,-0.002993,-0.009304,-0.158755,0.000000,0.000000,0.000000,0,0
1776700121877.000,0.100000,0.825793,0.749866,2.446519,0.024683,0.030203,1.753827,-1.000000,-1.000000,3.000000,1.500000,-1.825793,-1.749866,0.553481,-0.253827,-0.021397,0.006647,0.164076,0.010431,0.019830,0.164076,0.000000,0.000000,0.680000,-0.533054,-0.932954,1.420466,0.653107,-0.000000,-0.000000,0.241458,-0.005257,-0.009994,-0.157513,0.000000,0.000000,0.000000,0,0
1776700121977.000,0.100000,0.823477,0.751035,2.463236,0.025365,0.037525,1.727020,-1.000000,-1.000000,3.000000,1.500000,-1.823477,-1.751035,0.536764,-0.227020,-0.022384,0.009475,0.165805,0.012842,0.020637,0.165805,0.000000,0.000000,0.680000,-0.482831,-0.971711,1.393534,0.633382,-0.000000,-0.000000,0.235545,-0.006473,-0.010401,-0.159173,0.000000,0.000000,0.000000,0,0
